,tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,date,time,stage,retweet_count,favorite_count,jpg_url,img_num,first_most_likely,p1_conf,p1_dog,second_most_likely,p2_conf,p2_dog,third_most_likely,p3_conf,p3_dog
91,716080869887381504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",11,10,None,2016-04-02,01:52:38,doggo,1857,6648,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1.0,golden_retriever,0.638625,True,chow,0.254717,True,tibetan_mastiff,0.0717317,True
92,854010172552949760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11,10,None,2017-04-17,16:34:26,floofer,3016,15704,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1.0,english_springer,0.354733,True,collie,0.177538,True,border_collie,0.131706,True
93,800388270626521089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,Doc,2016-11-20,17:20:08,floofer,2839,11262,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,golden_retriever,0.35986,True,pembroke,0.194207,True,collie,0.154603,True
94,776218204058357768,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",12,10,None,2016-09-15,00:36:55,floofer,15886,29939,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1.0,samoyed,0.940326,True,pomeranian,0.055527199999999985,True,keeshond,0.00222635,True
95,749317047558017024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,12,10,Blu,2016-07-02,19:01:20,floofer,2215,5452,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1.0,wire-haired_fox_terrier,0.155144,True,lakeland_terrier,0.108382,True,buckeye,0.0746167,False
96,746542875601690625,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,https://vine.co/v/5uZYwqmuDeT,11,10,None,2016-06-25,03:17:46,floofer,1856,4981,,,,,,,,,,,
97,737445876994609152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,12,10,None,2016-05-31,00:49:32,floofer,4380,10090,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1.0,samoyed,0.400568,True,pomeranian,0.331268,True,maltese_dog,0.0454261,True
98,733822306246479872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10,10,Moose,2016-05-21,00:50:46,floofer,1005,3606,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1.0,lhasa,0.457356,True,shih-tzu,0.371282,True,tibetan_terrier,0.048359,True
99,689993469801164801,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,https://vine.co/v/ienexVMZgi5,12,10,None,2016-01-21,02:10:37,floofer,443,1437,,,,,,,,,,,
100,685307451701334016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,https://twitter.com/dog_rates/status/685307451701334016/photo/1,11,10,Petrick,2016-01-08,03:50:03,floofer,433,2040,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1.0,pomeranian,0.963176,True,shetland_sheepdog,0.0194683,True,keeshond,0.00860493,True
101,877611172832227328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat 14/10 https://t.co/dJx4Gzc50G,"https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1",12,10,None,2017-06-21,19:36:23,pupper,72,0,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1.0,irish_setter,0.364729,True,golden_retriever,0.202907,True,irish_terrier,0.107473,True
102,876838120628539392,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",12,10,Ginger,2017-06-19,16:24:33,pupper,3021,19262,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1.0,bloodhound,0.575751,True,redbone,0.24097,True,tibetan_mastiff,0.08893480000000001,True
103,874296783580663808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,https://twitter.com/dog_rates/status/874296783580663808/photo/1,12,10,Jed,2017-06-12,16:06:11,pupper,3737,24300,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1.0,cocker_spaniel,0.437216,True,miniature_poodle,0.277191,True,toy_poodle,0.157402,True
104,873337748698140672,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https:/…","https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12,10,Sierra,2017-06-10,00:35:19,pupper,1441,0,,,,,,,,,,,
105,873213775632977920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ","https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12,10,Sierra,2017-06-09,16:22:42,pupper,1441,6684,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1.0,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,chesapeake_bay_retriever,0.0126763,True
106,871762521631449091,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1",12,10,Rover,2017-06-05,16:15:56,pupper,3176,18922,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2.0,labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True
107,866450705531457537,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr","https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",12,10,Jamesy,2017-05-22,00:28:40,pupper,32539,115346,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2.0,french_bulldog,0.905334,True,boston_bull,0.0780597,True,pug,0.00177092,True
108,866094527597207552,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK…","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,None,2017-05-21,00:53:21,pupper,7746,0,,,,,,,,,,,
109,854120357044912130,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",12,10,None,2017-04-17,23:52:16,pupper,7139,30915,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4.0,black-and-tan_coonhound,0.8548610000000001,True,doberman,0.0507918,True,bluetick,0.0217617,True
110,850019790995546112,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12,10,Boomer,2017-04-06,16:18:05,pupper,4716,19919,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3.0,shetland_sheepdog,0.759907,True,collie,0.107405,True,pembroke,0.052335300000000015,True
111,849668094696017920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https…,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,Gidget,2017-04-05,17:00:34,pupper,4791,0,,,,,,,,,,,
112,845306882940190720,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,2017-03-24,16:10:40,pupper,5263,22954,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1.0,irish_water_spaniel,0.567475,True,labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True
113,839290600511926273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,"https://twitter.com/alexmartindawg/status/839289919298224128/photo/1,https://twitter.com/alexmartindawg/status/839289919298224128/photo/1,https://twitter.com/alexmartindawg/status/839289919298224128/photo/1,https://twitter.com/alexmartindawg/status/839289919298224128/photo/1",10,10,None,2017-03-08,01:44:07,pupper,140,0,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,1.0,web_site,0.670892,False,monitor,0.101565,False,screen,0.0753061,False
114,837820167694528512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,None,2017-03-04,00:21:08,pupper,7746,33772,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1.0,golden_retriever,0.887625,True,labrador_retriever,0.0687175,True,kuvasz,0.0303868,True
115,837110210464448512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,12,10,Clark,2017-03-02,01:20:01,pupper,2337,15929,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1.0,siberian_husky,0.767696,True,eskimo_dog,0.217079,True,malamute,0.0116568,True
116,836380477523124226,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",https://twitter.com/dog_rates/status/836380477523124226/photo/1,12,10,Ava,2017-02-28,01:00:19,pupper,2954,14664,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1.0,wooden_spoon,0.08248860000000001,False,sliding_door,0.0610165,False,grand_piano,0.0550861,False
117,833124694597443584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,Gidget,2017-02-19,01:23:00,pupper,4791,20087,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3.0,cardigan,0.7105229999999999,True,kelpie,0.106102,True,shopping_cart,0.0554755,False
118,831315979191906304,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",12,10,None,2017-02-14,01:35:49,pupper,1120,6520,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4.0,briard,0.982755,True,soft-coated_wheaten_terrier,0.00908435,True,bouvier_des_flandres,0.0046928,True
119,827933404142436356,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,2017-02-04,17:34:40,pupper,5229,20072,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2.0,german_shepherd,0.8061149999999999,True,tibetan_mastiff,0.104831,True,kelpie,0.0381482,True
120,824325613288833024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,12,10,None,2017-01-25,18:38:36,pupper,10530,11858,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1.0,pembroke,0.990793,True,cardigan,0.00891939,True,basenji,0.000262264,True
121,822462944365645825,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",12,10,Gabe,2017-01-20,15:17:01,pupper,14293,28052,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,pomeranian,0.960199,True,samoyed,0.0230563,True,maltese_dog,0.00894488,True
122,819238181065359361,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",http://us.blastingnews.com/news/2017/01/200-dogs-saved-from-south-korean-dog-meat-industry-001385441.html?sbdht=_pM1QUzk3wsfscF9XF2WEd9KoWDpsQlMUjfh1HxxUq0u5mMbiu2B0kw2_,10,10,None,2017-01-11,17:42:57,pupper,408,2280,,,,,,,,,,,
123,818588835076603904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11,10,Chelsea,2017-01-09,22:42:41,pupper,6158,0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,norwegian_elkhound,0.372202,True,chesapeake_bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True
124,817777686764523521,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,12,10,Dido,2017-01-07,16:59:28,pupper,2703,10804,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,irish_water_spaniel,0.029769,True
125,817502432452313088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…,https://twitter.com/dog_rates/status/692417313023332352/photo/1,10,10,Herschel,2017-01-06,22:45:43,pupper,3398,0,,,,,,,,,,,
126,817181837579653120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",12,10,None,2017-01-06,01:31:47,pupper,8497,0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,tibetan_mastiff,0.506312,True,tibetan_terrier,0.29569,True,otterhound,0.0362507,True
127,815966073409433600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,12,10,None,2017-01-02,17:00:46,pupper,8497,22553,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,tibetan_mastiff,0.506312,True,tibetan_terrier,0.29569,True,otterhound,0.0362507,True
128,814986499976527872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,2016-12-31,00:08:17,pupper,1282,7712,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,dalmatian,0.999828,True,boxer,6.78061e-05,True,american_staffordshire_terrier,3.42436e-05,True
129,811386762094317568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,2016-12-21,01:44:13,pupper,6438,21093,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,pembroke,0.804177,True,cardigan,0.18989,True,beagle,0.00196475,True
130,808733504066486276,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,None,2016-12-13,18:01:07,pupper,2188,7972,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True
131,808106460588765185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,2016-12-12,00:29:28,pupper,2229,8878,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,golden_retriever,0.426183,True,labrador_retriever,0.257447,True,great_pyrenees,0.12648199999999998,True
132,807621403335917568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",12,10,Ollie,2016-12-10,16:22:02,pupper,3653,14726,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True
133,803638050916102144,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144/video/1,12,10,None,2016-11-29,16:33:36,pupper,4186,11047,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,labrador_retriever,0.372776,True,golden_retriever,0.343666,True,great_pyrenees,0.0672423,True
134,802265048156610565,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",https://twitter.com/dog_rates/status/802265048156610565/photo/1,11,10,None,2016-11-25,21:37:47,pupper,1387,6828,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,labrador_retriever,0.8971620000000001,True,beagle,0.016894799999999998,True,rhodesian_ridgeback,0.0120606,True
135,801115127852503040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,2016-11-22,17:28:25,pupper,2119,8160,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,dalmatian,0.823356,True,english_setter,0.0946019,True,bluetick,0.0219534,True
136,800459316964663297,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,None,2016-11-20,22:02:27,pupper,2189,9616,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,teddy,0.31192800000000004,False,ice_bear,0.184657,False,christmas_stocking,0.173229,False
137,800443802682937345,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,"https://twitter.com/dog_rates/status/776113305656188928/photo/1,https://twitter.com/dog_rates/status/776113305656188928/photo/1",11,10,Sampson,2016-11-20,21:00:48,pupper,4368,0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1.0,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
138,800188575492947969,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,https://twitter.com/dog_rates/status/681694085539872773/photo/1,11,10,Bo,2016-11-20,04:06:37,pupper,3989,0,,,,,,,,,,,
139,798705661114773508,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11,10,Baloo,2016-11-16,01:54:03,pupper,6716,0,,,,,,,,,,,
140,798682547630837760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,https://twitter.com/dog_rates/status/676936541936185344/photo/1,10,10,None,2016-11-16,00:22:12,pupper,4776,0,,,,,,,,,,,
141,797971864723324932,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,2016-11-14,01:18:12,pupper,3144,11709,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,american_staffordshire_terrier,0.489845,True,chihuahua,0.30576,True,staffordshire_bullterrier,0.0727991,True
